enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target,prediction
30704,city_103,0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,15,10-49,Other,>4,30,0.0,0.0
18077,city_114,0.926,Male,Has relevent experience,Full time course,Graduate,STEM,13,0,Unknown,>4,3,0.0,1.0
27146,city_21,0.624,Male,No relevent experience,No Enrollment,Graduate,STEM,5,10-49,Unknown,Never,69,0.0,1.0
14642,city_36,0.893,Male,No relevent experience,No Enrollment,Graduate,STEM,20,100-500,Pvt Ltd,3,166,0.0,0.0
6023,city_100,0.887,Male,Has relevent experience,No Enrollment,Masters,STEM,15,0,Pvt Ltd,>4,250,0.0,1.0
1119,city_103,0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,19,100-500,Pvt Ltd,1,88,0.0,0.0
16069,city_103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,6,5000-9999,Public Sector,1,38,0.0,1.0
31032,city_114,0.926,Male,Has relevent experience,Part time course,Masters,Business Degree,20,1000-4999,Pvt Ltd,3,1,0.0,0.0
6306,city_103,0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,7,<10,Pvt Ltd,>4,90,0.0,0.0
2738,city_21,0.624,Male,Has relevent experience,No Enrollment,Graduate,STEM,12,5000-9999,Unknown,1,87,1.0,1.0
16844,city_160,0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,20,100-500,Pvt Ltd,>4,20,0.0,0.0
32773,city_103,0.92,Male,No relevent experience,No Enrollment,Graduate,STEM,15,100-500,Funded Startup,1,182,0.0,0.0
26642,city_19,0.682,Male,Has relevent experience,Full time course,Graduate,STEM,1,0,Unknown,1,45,1.0,1.0
14286,city_103,0.92,Male,Has relevent experience,No Enrollment,Masters,STEM,17,<10,Early Stage Startup,1,53,0.0,0.0
4907,city_100,0.887,Male,Has relevent experience,No Enrollment,Graduate,STEM,12,<10,Pvt Ltd,2,27,0.0,0.0
10228,city_103,0.92,Female,Has relevent experience,No Enrollment,Masters,Other,12,10-49,Pvt Ltd,1,28,0.0,0.0
30967,city_16,0.91,Male,No relevent experience,Full time course,Graduate,STEM,10,0,Unknown,1,8,1.0,1.0
7414,city_114,0.926,Male,Has relevent experience,No Enrollment,Masters,STEM,15,50-99,Pvt Ltd,1,39,0.0,0.0
12827,city_136,0.897,Male,No relevent experience,Part time course,Graduate,STEM,7,1000-4999,Public Sector,2,53,0.0,0.0
3846,city_103,0.92,Male,Has relevent experience,No Enrollment,Graduate,Business Degree,16,50-99,Funded Startup,1,70,0.0,0.0
5164,city_114,0.926,Male,Has relevent experience,Full time course,Graduate,STEM,20,1000-4999,NGO,>4,28,0.0,0.0
11240,city_21,0.624,Not provided,Has relevent experience,No Enrollment,Graduate,STEM,6,5000-9999,Pvt Ltd,Never,52,0.0,1.0
32012,city_103,0.92,Male,Has relevent experience,No Enrollment,Masters,STEM,12,1000-4999,Pvt Ltd,4,66,0.0,0.0
22968,city_98,0.949,Male,Has relevent experience,No Enrollment,Masters,STEM,9,<10,Funded Startup,3,24,0.0,0.0
32454,city_103,0.92,Not provided,Has relevent experience,No Enrollment,Graduate,STEM,19,100-500,Pvt Ltd,1,105,1.0,0.0
5756,city_65,0.802,Male,Has relevent experience,No Enrollment,High School,Unknown,0,500-999,Pvt Ltd,2,97,0.0,0.0
1424,city_160,0.92,Not provided,No relevent experience,No Enrollment,High School,Unknown,3,0,Unknown,Never,44,0.0,0.0
16064,city_103,0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,8,50-99,Pvt Ltd,1,220,0.0,0.0
5121,city_103,0.92,Not provided,No relevent experience,Full time course,Masters,STEM,5,0,Public Sector,1,196,0.0,1.0
23497,city_127,0.745,Male,No relevent experience,Full time course,Graduate,STEM,10,0,Unknown,1,39,1.0,0.0
7665,city_76,0.698,Male,Has relevent experience,No Enrollment,Graduate,STEM,5,0,Unknown,1,7,0.0,1.0
15147,city_103,0.92,Not provided,Has relevent experience,No Enrollment,Graduate,STEM,4,10000+,Pvt Ltd,1,23,0.0,0.0
27072,city_136,0.897,Not provided,No relevent experience,Part time course,Graduate,STEM,3,0,Unknown,1,38,1.0,1.0
19252,city_16,0.91,Male,No relevent experience,Full time course,High School,Unknown,6,0,Unknown,Never,20,0.0,0.0
25431,city_114,0.926,Not provided,Has relevent experience,No Enrollment,Masters,STEM,20,50-99,Pvt Ltd,>4,26,0.0,0.0
1105,city_103,0.92,Female,Has relevent experience,No Enrollment,Graduate,STEM,20,100-500,Pvt Ltd,>4,34,0.0,0.0
33264,city_157,0.769,Male,Has relevent experience,No Enrollment,Masters,STEM,10,5000-9999,Pvt Ltd,2,28,0.0,0.0
17646,city_73,0.754,Not provided,No relevent experience,No Enrollment,Graduate,STEM,1,0,Unknown,1,120,1.0,1.0
25432,city_21,0.624,Not provided,No relevent experience,Full time course,Masters,STEM,6,0,Unknown,1,3,1.0,1.0
16445,city_71,0.884,Male,No relevent experience,No Enrollment,Masters,STEM,1,0,Unknown,1,206,0.0,1.0
30953,city_21,0.624,Not provided,No relevent experience,No Enrollment,High School,Unknown,0,0,Unknown,Never,15,0.0,1.0
12791,city_103,0.92,Male,Has relevent experience,No Enrollment,Graduate,Humanities,17,100-500,Pvt Ltd,1,23,0.0,0.0
5775,city_21,0.624,Not provided,Has relevent experience,No Enrollment,Graduate,STEM,3,50-99,Pvt Ltd,2,25,0.0,1.0
6170,city_71,0.884,Male,Has relevent experience,No Enrollment,Masters,STEM,16,50-99,Unknown,2,31,0.0,0.0
22512,city_114,0.926,Male,Has relevent experience,No Enrollment,High School,Unknown,17,100-500,Pvt Ltd,2,28,0.0,0.0
3169,city_21,0.624,Female,No relevent experience,Full time course,High School,Unknown,7,0,Unknown,1,26,1.0,1.0
19452,city_21,0.624,Male,Has relevent experience,No Enrollment,Masters,STEM,20,5000-9999,Pvt Ltd,>4,72,1.0,1.0
6348,city_103,0.92,Male,Has relevent experience,No Enrollment,High School,Unknown,20,0,Unknown,2,298,1.0,0.0
3826,city_103,0.92,Male,No relevent experience,No Enrollment,Graduate,STEM,20,500-999,Pvt Ltd,1,9,0.0,0.0
32317,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,6,0,NGO,1,31,0.0,1.0
24881,city_90,0.698,Male,Has relevent experience,No Enrollment,Masters,STEM,6,<10,Pvt Ltd,1,46,0.0,0.0
25086,city_105,0.794,Male,Has relevent experience,No Enrollment,Graduate,STEM,17,<10,Pvt Ltd,4,118,0.0,0.0
28544,city_103,0.92,Not provided,Has relevent experience,No Enrollment,Graduate,STEM,19,50-99,Pvt Ltd,4,29,0.0,0.0
12925,city_11,0.55,Not provided,No relevent experience,Full time course,Graduate,STEM,4,0,Unknown,Never,153,1.0,1.0
32567,city_21,0.624,Male,No relevent experience,No Enrollment,Graduate,STEM,4,10000+,Pvt Ltd,1,35,0.0,1.0
23630,city_75,0.939,Male,No relevent experience,No Enrollment,High School,Unknown,0,0,Unknown,Never,11,0.0,0.0
31698,city_160,0.92,Male,Has relevent experience,No Enrollment,Masters,STEM,20,0,Unknown,>4,51,1.0,1.0
30269,city_103,0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,6,0,Unknown,1,39,1.0,1.0
30356,city_46,0.762,Male,Has relevent experience,No Enrollment,Graduate,STEM,17,0,Unknown,2,17,1.0,1.0
2361,city_104,0.924,Male,Has relevent experience,No Enrollment,Phd,STEM,20,10000+,Pvt Ltd,1,140,0.0,0.0
31139,city_103,0.92,Male,No relevent experience,No Enrollment,Graduate,STEM,11,100-500,Pvt Ltd,2,7,0.0,0.0
16338,city_21,0.624,Male,Has relevent experience,No Enrollment,Graduate,STEM,7,50-99,Pvt Ltd,1,88,0.0,1.0
8206,city_45,0.89,Not provided,Has relevent experience,Part time course,High School,Unknown,10,50-99,Pvt Ltd,1,86,1.0,0.0
132,city_67,0.855,Male,Has relevent experience,No Enrollment,Graduate,Humanities,1,<10,Unknown,1,19,0.0,0.0
2290,city_114,0.926,Male,Has relevent experience,No Enrollment,Masters,STEM,15,10000+,Pvt Ltd,2,5,0.0,0.0
17195,city_45,0.89,Not provided,No relevent experience,No Enrollment,Masters,Humanities,4,10000+,Unknown,1,12,0.0,0.0
18289,city_37,0.794,Not provided,No relevent experience,Full time course,Masters,STEM,15,1000-4999,Pvt Ltd,1,33,0.0,0.0
28512,city_104,0.924,Not provided,Has relevent experience,No Enrollment,Masters,STEM,3,<10,Early Stage Startup,2,7,0.0,0.0
3703,city_16,0.91,Male,No relevent experience,No Enrollment,Graduate,STEM,20,0,Unknown,3,52,0.0,1.0
23436,city_97,0.925,Male,Has relevent experience,No Enrollment,Graduate,STEM,20,0,Unknown,>4,50,0.0,0.0
16716,city_100,0.887,Not provided,No relevent experience,Part time course,Graduate,STEM,5,<10,Pvt Ltd,3,20,0.0,0.0
24479,city_103,0.92,Other,Has relevent experience,No Enrollment,Graduate,STEM,16,100-500,Pvt Ltd,Never,142,0.0,0.0
27475,city_160,0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,20,0,Unknown,2,90,1.0,1.0
8852,city_133,0.742,Male,Has relevent experience,No Enrollment,Graduate,Business Degree,4,10-49,Pvt Ltd,1,188,0.0,0.0
5558,city_152,0.698,Not provided,Has relevent experience,Full time course,Graduate,STEM,9,<10,Pvt Ltd,>4,9,0.0,0.0
10203,city_46,0.762,Male,No relevent experience,Part time course,Graduate,STEM,5,0,Unknown,1,32,1.0,1.0
23138,city_73,0.754,Male,Has relevent experience,No Enrollment,Graduate,STEM,10,0,Unknown,Never,23,1.0,1.0
5615,city_19,0.682,Male,No relevent experience,No Enrollment,Graduate,STEM,3,50-99,Pvt Ltd,1,11,0.0,0.0
2281,city_10,0.895,Male,Has relevent experience,No Enrollment,Phd,STEM,20,50-99,Pvt Ltd,>4,50,0.0,0.0
28246,city_103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,6,5000-9999,Unknown,1,30,0.0,1.0
17801,city_21,0.624,Male,Has relevent experience,No Enrollment,Graduate,STEM,4,0,Unknown,1,119,1.0,1.0
30707,city_103,0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,20,100-500,Pvt Ltd,>4,314,0.0,0.0
20688,city_134,0.698,Other,No relevent experience,Full time course,High School,Unknown,9,0,Unknown,1,62,1.0,1.0
2363,city_75,0.939,Male,Has relevent experience,No Enrollment,Graduate,STEM,20,1000-4999,Pvt Ltd,1,302,1.0,0.0
9423,city_71,0.884,Not provided,No relevent experience,No Enrollment,Graduate,STEM,20,50-99,Pvt Ltd,>4,106,0.0,0.0
32683,city_160,0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,15,50-99,Pvt Ltd,1,11,0.0,0.0
22186,city_103,0.92,Not provided,Has relevent experience,No Enrollment,Graduate,STEM,16,0,Unknown,>4,28,0.0,1.0
7777,city_114,0.926,Not provided,Has relevent experience,No Enrollment,Masters,STEM,20,0,Unknown,Never,120,0.0,0.0
30145,city_114,0.926,Male,No relevent experience,Full time course,High School,Unknown,6,0,Pvt Ltd,1,37,0.0,0.0
17278,city_67,0.855,Not provided,No relevent experience,Part time course,Graduate,STEM,6,50-99,Pvt Ltd,1,166,0.0,0.0
31184,city_114,0.926,Male,Has relevent experience,No Enrollment,Masters,STEM,8,10-49,Pvt Ltd,1,130,0.0,0.0
27274,city_102,0.804,Male,Has relevent experience,No Enrollment,Graduate,STEM,11,0,Unknown,1,96,1.0,1.0
7290,city_28,0.939,Not provided,No relevent experience,Full time course,Graduate,STEM,2,0,Unknown,1,94,0.0,1.0
7545,city_165,0.903,Not provided,Has relevent experience,No Enrollment,Graduate,Arts,17,1000-4999,Unknown,3,47,0.0,0.0
21745,city_11,0.55,Not provided,Has relevent experience,No Enrollment,Graduate,STEM,1,100-500,Pvt Ltd,1,145,1.0,1.0
30610,city_94,0.698,Male,Has relevent experience,Part time course,Graduate,STEM,5,<10,Early Stage Startup,2,238,0.0,0.0
26983,city_103,0.92,Not provided,Has relevent experience,No Enrollment,Graduate,STEM,6,10000+,Pvt Ltd,1,78,1.0,0.0
2180,city_21,0.624,Male,Has relevent experience,No Enrollment,Graduate,STEM,2,50-99,Pvt Ltd,1,50,0.0,1.0
13681,city_114,0.926,Male,Has relevent experience,No Enrollment,Graduate,STEM,20,10-49,Pvt Ltd,>4,21,0.0,0.0
7056,city_10,0.895,Male,Has relevent experience,No Enrollment,Graduate,Other,15,10-49,Pvt Ltd,Never,164,0.0,0.0
15295,city_160,0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,9,10000+,Pvt Ltd,1,64,0.0,0.0
1762,city_103,0.92,Male,No relevent experience,No Enrollment,Graduate,STEM,6,5000-9999,Pvt Ltd,>4,18,0.0,0.0
21781,city_11,0.55,Male,No relevent experience,Full time course,High School,Unknown,2,0,Unknown,1,10,1.0,1.0
5116,city_103,0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,17,50-99,Pvt Ltd,4,165,0.0,0.0
15888,city_16,0.91,Not provided,Has relevent experience,No Enrollment,Masters,Humanities,2,50-99,Pvt Ltd,2,82,0.0,0.0
23430,city_20,0.7959999999999999,Male,Has relevent experience,No Enrollment,Graduate,STEM,11,100-500,Pvt Ltd,>4,25,0.0,0.0
28760,city_103,0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,20,5000-9999,Pvt Ltd,1,50,1.0,0.0
6376,city_103,0.92,Male,No relevent experience,Full time course,High School,Unknown,5,10-49,NGO,1,42,1.0,0.0
29936,city_103,0.92,Not provided,No relevent experience,No Enrollment,Masters,Humanities,2,50-99,Pvt Ltd,2,33,0.0,0.0
22840,city_114,0.926,Male,No relevent experience,Full time course,High School,Unknown,5,0,Unknown,1,8,0.0,0.0
26677,city_80,0.847,Male,No relevent experience,Part time course,Graduate,STEM,4,50-99,Pvt Ltd,Never,19,0.0,0.0
4081,city_114,0.926,Female,Has relevent experience,No Enrollment,Graduate,STEM,15,100-500,Pvt Ltd,2,5,1.0,0.0
20351,city_102,0.804,Male,Has relevent experience,No Enrollment,Masters,STEM,5,100-500,Pvt Ltd,1,48,0.0,0.0
11560,city_138,0.836,Male,Has relevent experience,No Enrollment,Graduate,STEM,20,10000+,Pvt Ltd,1,33,0.0,0.0
9077,city_114,0.926,Male,Has relevent experience,Full time course,Graduate,STEM,7,100-500,Pvt Ltd,1,29,0.0,0.0
25111,city_21,0.624,Male,Has relevent experience,No Enrollment,Masters,STEM,5,500-999,Pvt Ltd,4,60,1.0,1.0
15520,city_73,0.754,Male,No relevent experience,Part time course,Graduate,STEM,7,0,Public Sector,1,12,0.0,1.0
19630,city_136,0.897,Male,Has relevent experience,Part time course,Masters,STEM,6,50-99,Pvt Ltd,4,16,0.0,0.0
28689,city_103,0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,20,0,Unknown,1,39,1.0,1.0
14686,city_21,0.624,Not provided,Has relevent experience,Full time course,Graduate,STEM,4,50-99,Pvt Ltd,1,105,0.0,1.0
20030,city_114,0.926,Not provided,Has relevent experience,No Enrollment,Graduate,STEM,13,100-500,Pvt Ltd,1,48,0.0,0.0
11865,city_16,0.91,Female,Has relevent experience,No Enrollment,Phd,STEM,20,500-999,Pvt Ltd,1,18,0.0,0.0
7251,city_67,0.855,Male,No relevent experience,No Enrollment,Masters,STEM,6,<10,Pvt Ltd,>4,246,0.0,0.0
8628,city_84,0.698,Male,Has relevent experience,No Enrollment,Graduate,STEM,7,500-999,Pvt Ltd,1,131,0.0,0.0
32548,city_30,0.698,Male,Has relevent experience,Full time course,High School,Unknown,9,50-99,Pvt Ltd,1,106,0.0,0.0
26088,city_128,0.527,Not provided,No relevent experience,Full time course,High School,Unknown,4,0,Unknown,Never,178,1.0,1.0
3108,city_114,0.926,Male,Has relevent experience,No Enrollment,Masters,STEM,20,<10,Pvt Ltd,4,43,0.0,0.0
15275,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,9,0,Unknown,>4,46,0.0,1.0
8156,city_21,0.624,Not provided,No relevent experience,Full time course,Graduate,STEM,3,0,Unknown,Never,8,0.0,1.0
21090,city_103,0.92,Not provided,Has relevent experience,No Enrollment,Masters,Humanities,4,500-999,Pvt Ltd,2,23,0.0,0.0
7231,city_100,0.887,Male,No relevent experience,Full time course,Graduate,STEM,6,0,Unknown,Never,140,0.0,1.0
14138,city_103,0.92,Male,Has relevent experience,No Enrollment,Graduate,Arts,19,100-500,Public Sector,>4,149,0.0,0.0
7628,city_90,0.698,Male,Has relevent experience,No Enrollment,Graduate,STEM,14,<10,Funded Startup,1,25,0.0,0.0
28279,city_114,0.926,Male,Has relevent experience,No Enrollment,High School,Unknown,20,<10,Pvt Ltd,1,64,0.0,0.0
16903,city_103,0.92,Male,Has relevent experience,No Enrollment,Graduate,No Major,17,5000-9999,Pvt Ltd,1,125,0.0,0.0
21525,city_21,0.624,Male,Has relevent experience,No Enrollment,Masters,STEM,15,50-99,Pvt Ltd,Never,30,0.0,1.0
17186,city_114,0.926,Male,Has relevent experience,No Enrollment,Graduate,Other,18,0,Unknown,>4,212,0.0,0.0
26091,city_103,0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,20,50-99,Funded Startup,1,184,0.0,0.0
16339,city_104,0.924,Male,Has relevent experience,No Enrollment,Graduate,STEM,19,50-99,Pvt Ltd,>4,14,0.0,0.0
14092,city_71,0.884,Male,Has relevent experience,No Enrollment,Graduate,STEM,7,0,Unknown,2,25,1.0,1.0
6559,city_162,0.767,Male,No relevent experience,Part time course,Masters,STEM,4,0,Unknown,2,74,1.0,1.0
3142,city_162,0.767,Male,Has relevent experience,No Enrollment,Graduate,STEM,9,1000-4999,Pvt Ltd,>4,122,0.0,0.0
17554,city_97,0.925,Not provided,Has relevent experience,No Enrollment,Graduate,STEM,20,100-500,Pvt Ltd,>4,63,0.0,0.0
8476,city_101,0.5579999999999999,Not provided,Has relevent experience,No Enrollment,Graduate,STEM,1,50-99,Pvt Ltd,1,33,0.0,1.0
32818,city_102,0.804,Male,Has relevent experience,No Enrollment,Masters,Other,2,10-49,Pvt Ltd,1,40,0.0,0.0
13909,city_21,0.624,Male,Has relevent experience,Part time course,Graduate,STEM,7,100-500,Pvt Ltd,>4,31,0.0,1.0
25874,city_114,0.926,Male,No relevent experience,Full time course,Graduate,STEM,16,50-99,Unknown,2,13,0.0,0.0
30509,city_103,0.92,Male,Has relevent experience,No Enrollment,Graduate,Other,8,100-500,NGO,1,128,0.0,0.0
1013,city_141,0.763,Male,Has relevent experience,Full time course,High School,Unknown,5,0,Unknown,Never,206,0.0,0.0
24342,city_27,0.848,Not provided,No relevent experience,No Enrollment,Graduate,STEM,15,<10,Pvt Ltd,1,60,0.0,0.0
31614,city_160,0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,5,50-99,Funded Startup,1,102,0.0,0.0
26442,city_19,0.682,Not provided,Has relevent experience,No Enrollment,Graduate,STEM,3,50-99,Public Sector,2,140,1.0,0.0
10408,city_21,0.624,Male,Has relevent experience,No Enrollment,Graduate,STEM,18,50-99,Funded Startup,2,68,1.0,1.0
29836,city_123,0.738,Male,No relevent experience,Full time course,Graduate,STEM,2,0,Unknown,Never,18,0.0,1.0
30848,city_16,0.91,Male,No relevent experience,No Enrollment,High School,Unknown,2,0,Unknown,Never,17,0.0,0.0
15528,city_173,0.878,Male,Has relevent experience,No Enrollment,Primary School,Unknown,5,5000-9999,Pvt Ltd,2,74,0.0,0.0
26388,city_136,0.897,Male,No relevent experience,Full time course,Masters,STEM,5,0,Unknown,4,288,1.0,1.0
27803,city_75,0.939,Male,Has relevent experience,No Enrollment,Graduate,STEM,16,1000-4999,NGO,1,40,0.0,0.0
17729,city_103,0.92,Male,No relevent experience,No Enrollment,High School,Unknown,6,0,Unknown,1,85,1.0,1.0
13422,city_136,0.897,Male,Has relevent experience,No Enrollment,Graduate,STEM,20,<10,Pvt Ltd,>4,48,0.0,0.0
12131,city_100,0.887,Male,Has relevent experience,No Enrollment,Graduate,STEM,15,100-500,Pvt Ltd,3,10,0.0,0.0
16814,city_16,0.91,Male,Has relevent experience,No Enrollment,Graduate,STEM,20,10000+,Pvt Ltd,>4,62,0.0,0.0
3512,city_136,0.897,Male,Has relevent experience,No Enrollment,Masters,STEM,9,50-99,Pvt Ltd,2,39,0.0,0.0
22481,city_36,0.893,Male,Has relevent experience,No Enrollment,High School,Unknown,20,0,Unknown,1,167,0.0,0.0
32422,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,4,10-49,Early Stage Startup,1,10,0.0,1.0
11832,city_36,0.893,Female,Has relevent experience,No Enrollment,Masters,STEM,14,100-500,Pvt Ltd,1,34,0.0,0.0
22897,city_103,0.92,Female,No relevent experience,No Enrollment,Graduate,STEM,0,0,Unknown,2,8,1.0,1.0
26919,city_21,0.624,Male,Has relevent experience,No Enrollment,Graduate,STEM,5,500-999,Pvt Ltd,1,46,1.0,1.0
10519,city_150,0.698,Male,Has relevent experience,No Enrollment,Graduate,STEM,3,0,Unknown,2,121,0.0,1.0
19713,city_114,0.926,Not provided,Has relevent experience,No Enrollment,Graduate,STEM,20,500-999,Pvt Ltd,>4,59,0.0,0.0
18640,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,5,500-999,Pvt Ltd,4,12,1.0,1.0
15252,city_103,0.92,Male,Has relevent experience,No Enrollment,Masters,STEM,20,100-500,Pvt Ltd,>4,3,0.0,0.0
20207,city_103,0.92,Male,No relevent experience,No Enrollment,Graduate,STEM,20,50-99,Pvt Ltd,>4,7,0.0,0.0
3748,city_103,0.92,Male,Has relevent experience,No Enrollment,Graduate,Business Degree,7,<10,Pvt Ltd,1,116,0.0,0.0
6496,city_149,0.6890000000000001,Not provided,Has relevent experience,No Enrollment,Graduate,STEM,4,50-99,Pvt Ltd,4,97,0.0,0.0
26319,city_73,0.754,Male,Has relevent experience,No Enrollment,Masters,STEM,10,1000-4999,Public Sector,1,47,0.0,0.0
15292,city_103,0.92,Not provided,Has relevent experience,No Enrollment,Graduate,STEM,20,10000+,Pvt Ltd,4,66,0.0,0.0
29058,city_11,0.55,Not provided,Has relevent experience,No Enrollment,Graduate,STEM,15,100-500,Pvt Ltd,2,76,0.0,1.0
3444,city_160,0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,14,10-49,Pvt Ltd,1,146,0.0,0.0
3379,city_159,0.843,Male,Has relevent experience,No Enrollment,Masters,STEM,20,<10,Pvt Ltd,>4,56,0.0,0.0
7681,city_46,0.762,Male,Has relevent experience,No Enrollment,Graduate,STEM,9,0,Unknown,>4,70,0.0,1.0
13500,city_11,0.55,Not provided,Has relevent experience,No Enrollment,Graduate,STEM,6,500-999,Pvt Ltd,1,62,1.0,1.0
29968,city_115,0.789,Female,No relevent experience,Full time course,Graduate,STEM,3,0,Unknown,1,75,1.0,1.0
31446,city_103,0.92,Male,Has relevent experience,No Enrollment,Masters,STEM,20,100-500,Pvt Ltd,>4,98,0.0,0.0
19057,city_28,0.939,Male,Has relevent experience,No Enrollment,Graduate,STEM,11,50-99,Pvt Ltd,1,96,0.0,0.0
14999,city_67,0.855,Not provided,Has relevent experience,No Enrollment,Masters,STEM,20,50-99,Pvt Ltd,2,21,0.0,0.0
32363,city_73,0.754,Male,Has relevent experience,No Enrollment,High School,Unknown,0,0,Pvt Ltd,Never,23,0.0,0.0
13805,city_67,0.855,Male,Has relevent experience,Part time course,Graduate,STEM,4,0,Unknown,1,236,0.0,1.0
26582,city_128,0.527,Male,No relevent experience,Full time course,High School,Unknown,2,0,Unknown,1,9,0.0,1.0
655,city_65,0.802,Not provided,Has relevent experience,No Enrollment,Graduate,STEM,18,1000-4999,Pvt Ltd,>4,20,0.0,0.0
8664,city_45,0.89,Male,Has relevent experience,No Enrollment,High School,Unknown,20,500-999,Pvt Ltd,>4,43,0.0,0.0
10204,city_16,0.91,Not provided,Has relevent experience,No Enrollment,Masters,STEM,10,50-99,Pvt Ltd,2,64,0.0,0.0
19740,city_90,0.698,Not provided,Has relevent experience,No Enrollment,Graduate,STEM,15,50-99,Pvt Ltd,1,18,0.0,0.0
31727,city_93,0.865,Male,Has relevent experience,No Enrollment,Masters,STEM,20,0,Unknown,2,28,0.0,0.0
1958,city_103,0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,12,10000+,Pvt Ltd,4,114,1.0,0.0
18413,city_103,0.92,Male,No relevent experience,No Enrollment,Graduate,STEM,0,0,Unknown,Never,23,1.0,1.0
12770,city_103,0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,20,500-999,Pvt Ltd,Never,3,0.0,0.0
16856,city_103,0.92,Male,Has relevent experience,No Enrollment,Phd,STEM,20,1000-4999,Public Sector,>4,62,0.0,0.0
9632,city_103,0.92,Female,No relevent experience,No Enrollment,Phd,STEM,8,50-99,Public Sector,1,3,0.0,0.0
9349,city_136,0.897,Male,Has relevent experience,No Enrollment,Phd,STEM,14,50-99,Pvt Ltd,3,8,0.0,0.0
21510,city_21,0.624,Male,Has relevent experience,Full time course,Masters,STEM,6,50-99,Pvt Ltd,1,95,1.0,1.0
31857,city_21,0.624,Male,No relevent experience,Full time course,High School,Unknown,1,0,Unknown,Never,202,0.0,1.0
14496,city_114,0.926,Male,Has relevent experience,No Enrollment,Masters,STEM,20,10000+,Pvt Ltd,>4,109,0.0,0.0
503,city_67,0.855,Male,Has relevent experience,Part time course,High School,Unknown,14,10000+,Pvt Ltd,4,53,0.0,0.0
23299,city_103,0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,20,1000-4999,Pvt Ltd,>4,23,1.0,0.0
28306,city_99,0.915,Male,Has relevent experience,No Enrollment,Masters,Humanities,20,5000-9999,Public Sector,1,113,0.0,0.0
11499,city_114,0.926,Male,Has relevent experience,No Enrollment,Graduate,STEM,10,<10,Pvt Ltd,2,76,0.0,0.0
14097,city_103,0.92,Not provided,Has relevent experience,No Enrollment,Graduate,STEM,16,5000-9999,Pvt Ltd,1,51,0.0,0.0
13394,city_136,0.897,Female,Has relevent experience,No Enrollment,Graduate,STEM,9,50-99,Pvt Ltd,1,79,0.0,0.0
10544,city_21,0.624,Male,Has relevent experience,No Enrollment,Masters,STEM,9,100-500,Pvt Ltd,4,4,1.0,1.0
21699,city_75,0.939,Not provided,No relevent experience,No Enrollment,Masters,Other,20,0,Unknown,>4,92,0.0,0.0
33126,city_103,0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,20,10000+,Pvt Ltd,>4,25,0.0,0.0
12839,city_64,0.6659999999999999,Male,No relevent experience,No Enrollment,Primary School,Unknown,0,0,Unknown,Never,7,0.0,0.0
30473,city_21,0.624,Male,Has relevent experience,No Enrollment,Graduate,STEM,8,1000-4999,Pvt Ltd,1,48,1.0,1.0
6987,city_21,0.624,Male,Has relevent experience,No Enrollment,Graduate,STEM,2,10000+,Pvt Ltd,1,109,0.0,1.0
22256,city_26,0.698,Male,No relevent experience,Full time course,Graduate,STEM,3,0,Unknown,1,59,0.0,1.0
11543,city_114,0.926,Not provided,No relevent experience,No Enrollment,Masters,STEM,14,500-999,Pvt Ltd,3,36,0.0,0.0
29528,city_160,0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,16,50-99,Funded Startup,1,34,0.0,0.0
8715,city_103,0.92,Male,Has relevent experience,No Enrollment,High School,Unknown,8,100-500,NGO,>4,52,0.0,0.0
25212,city_11,0.55,Not provided,Has relevent experience,No Enrollment,Graduate,STEM,4,10-49,Unknown,Never,52,1.0,1.0
4639,city_138,0.836,Male,Has relevent experience,No Enrollment,Masters,STEM,15,50-99,Pvt Ltd,2,124,0.0,0.0
26749,city_103,0.92,Female,Has relevent experience,No Enrollment,Graduate,STEM,6,10000+,Pvt Ltd,1,200,0.0,0.0
